optimizer,fm,algorithm,client,cancer,n_train,acc
sgd,UNI_v2,FedBN,TCGA-STAD_HU,STAD,26,1.0
sgd,UNI_v2,FedBN,TCGA-LGG_HW,LGG,10,1.0
sgd,UNI_v2,FedBN,TCGA-PAAD_HZ,PAAD,21,1.0
sgd,UNI_v2,FedBN,TCGA-PAAD_IB,PAAD,27,1.0
sgd,UNI_v2,FedBN,TCGA-STAD_IN,STAD,13,1.0
sgd,UNI_v2,FedBN,TCGA-HNSC_IQ,HNSC,9,1.0
sgd,UNI_v2,FedBN,TCGA-BRCA_LL,BRCA,13,0.9199999999999999
sgd,UNI_v2,FedBN,TCGA-LUAD_MP,LUAD,13,0.8800000000000001
sgd,UNI_v2,FedBN,TCGA-CESC_MY,CESC,7,1.0
sgd,UNI_v2,FedBN,TCGA-BRCA_OL,BRCA,16,0.9199999999999999
sgd,UNI_v2,FedBN,TCGA-HNSC_P3,HNSC,10,1.0
sgd,UNI_v2,FedBN,TCGA-LGG_P5,LGG,9,0.75
sgd,UNI_v2,FedBN,TCGA-CESC_Q1,CESC,7,1.0
sgd,UNI_v2,FedBN,TCGA-LGG_QH,LGG,14,1.0
sgd,UNI_v2,FedBN,TCGA-HNSC_QK,HNSC,15,1.0
sgd,UNI_v2,FedBN,TCGA-LGG_R8,LGG,16,0.9363636363636363
sgd,UNI_v2,FedBN,TCGA-STAD_RD,STAD,9,1.0
sgd,UNI_v2,FedBN,TCGA-BRCA_S3,BRCA,7,1.0
sgd,UNI_v2,FedBN,TCGA-LGG_S9,LGG,33,1.0
sgd,UNI_v2,FedBN,TCGA-LGG_TM,LGG,17,1.0
sgd,UNI_v2,FedBN,TCGA-LGG_TQ,LGG,12,1.0
sgd,UNI_v2,FedBN,TCGA-HNSC_UF,HNSC,12,1.0
sgd,UNI_v2,FedBN,TCGA-LGG_VM,LGG,43,0.9777777777777779
sgd,UNI_v2,FedBN,TCGA-STAD_VQ,STAD,46,1.0
sgd,UNI_v2,FedBN,TCGA-CESC_VS,CESC,37,1.0
sgd,UNI_v2,FedBN,TCGA-PAAD_XD,PAAD,4,1.0
sgd,UNI_v2,FedBN,TCGA-CESC_ZJ,CESC,11,1.0
sgd,UNI_v2,FedProx,TCGA-LUAD_05,LUAD,16,1.0
sgd,UNI_v2,FedProx,TCGA-PAAD_2J,PAAD,11,0.8800000000000001
sgd,UNI_v2,FedProx,TCGA-LUAD_38,LUAD,7,1.0
sgd,UNI_v2,FedProx,TCGA-PAAD_3A,PAAD,11,0.96
sgd,UNI_v2,FedProx,TCGA-LUAD_44,LUAD,31,1.0
sgd,UNI_v2,FedProx,TCGA-LUAD_49,LUAD,47,1.0
sgd,UNI_v2,FedProx,TCGA-LUAD_50,LUAD,12,1.0
sgd,UNI_v2,FedProx,TCGA-LUAD_55,LUAD,63,1.0
sgd,UNI_v2,FedProx,TCGA-LUAD_64,LUAD,8,1.0
sgd,UNI_v2,FedProx,TCGA-LUAD_69,LUAD,10,1.0
sgd,UNI_v2,FedProx,TCGA-LUAD_73,LUAD,8,1.0
sgd,UNI_v2,FedProx,TCGA-LUAD_75,LUAD,11,1.0
sgd,UNI_v2,FedProx,TCGA-LUAD_78,LUAD,21,1.0
sgd,UNI_v2,FedProx,TCGA-LUAD_86,LUAD,23,1.0
sgd,UNI_v2,FedProx,TCGA-LUAD_95,LUAD,7,1.0
sgd,UNI_v2,FedProx,TCGA-LUAD_97,LUAD,16,1.0
sgd,UNI_v2,FedProx,TCGA-BRCA_A1,BRCA,18,1.0
sgd,UNI_v2,FedProx,TCGA-BRCA_A2,BRCA,116,1.0
sgd,UNI_v2,FedProx,TCGA-COAD_A6,COAD,76,0.7
sgd,UNI_v2,FedProx,TCGA-BRCA_A7,BRCA,47,0.6818181818181818
sgd,UNI_v2,FedProx,TCGA-BRCA_A8,BRCA,116,1.0
sgd,UNI_v2,FedProx,TCGA-COAD_AA,COAD,255,0.8666666666666668
sgd,UNI_v2,FedProx,TCGA-BRCA_AC,BRCA,35,0.6461538461538462
sgd,UNI_v2,FedProx,TCGA-COAD_AD,COAD,12,0.75
sgd,UNI_v2,FedProx,TCGA-BRCA_AN,BRCA,54,1.0
sgd,UNI_v2,FedProx,TCGA-BRCA_AO,BRCA,59,1.0
sgd,UNI_v2,FedProx,TCGA-BRCA_AQ,BRCA,9,1.0
sgd,UNI_v2,FedProx,TCGA-BRCA_AR,BRCA,58,1.0
sgd,UNI_v2,FedProx,TCGA-COAD_AY,COAD,10,1.0
sgd,UNI_v2,FedProx,TCGA-COAD_AZ,COAD,26,1.0
sgd,UNI_v2,FedProx,TCGA-BRCA_B6,BRCA,68,1.0
sgd,UNI_v2,FedProx,TCGA-HNSC_BA,HNSC,21,0.8
sgd,UNI_v2,FedProx,TCGA-HNSC_BB,HNSC,14,0.7200000000000001
sgd,UNI_v2,FedProx,TCGA-SKCM_BF,SKCM,13,1.0
sgd,UNI_v2,FedProx,TCGA-BRCA_BH,BRCA,160,0.9960000000000001
sgd,UNI_v2,FedProx,TCGA-STAD_BR,STAD,161,0.7000000000000001
sgd,UNI_v2,FedProx,TCGA-CESC_C5,CESC,43,0.9692307692307693
sgd,UNI_v2,FedProx,TCGA-BRCA_C8,BRCA,46,0.9888888888888889
sgd,UNI_v2,FedProx,TCGA-COAD_CA,COAD,13,0.5
sgd,UNI_v2,FedProx,TCGA-STAD_CD,STAD,35,0.8
sgd,UNI_v2,FedProx,TCGA-STAD_CG,STAD,56,0.6666666666666667
sgd,UNI_v2,FedProx,TCGA-COAD_CK,COAD,15,0.8857142857142856
sgd,UNI_v2,FedProx,TCGA-COAD_CM,COAD,48,0.888888888888889
sgd,UNI_v2,FedProx,TCGA-HNSC_CN,HNSC,42,0.9538461538461538
sgd,UNI_v2,FedProx,TCGA-HNSC_CQ,HNSC,26,1.0
sgd,UNI_v2,FedProx,TCGA-LGG_CS,LGG,14,1.0
sgd,UNI_v2,FedProx,TCGA-HNSC_CV,HNSC,94,0.9571428571428571
sgd,UNI_v2,FedProx,TCGA-COAD_D5,COAD,37,0.9800000000000001
sgd,UNI_v2,FedProx,TCGA-HNSC_D6,HNSC,20,0.9
sgd,UNI_v2,FedProx,TCGA-STAD_D7,STAD,41,0.4714285714285714
sgd,UNI_v2,FedProx,TCGA-BRCA_D8,BRCA,59,1.0
sgd,UNI_v2,FedProx,TCGA-SKCM_D9,SKCM,8,0.9
sgd,UNI_v2,FedProx,TCGA-SKCM_DA,SKCM,16,1.0
sgd,UNI_v2,FedProx,TCGA-LGG_DB,LGG,38,1.0
sgd,UNI_v2,FedProx,TCGA-LGG_DH,LGG,10,1.0
sgd,UNI_v2,FedProx,TCGA-COAD_DM,COAD,17,0.6
sgd,UNI_v2,FedProx,TCGA-HNSC_DQ,HNSC,10,0.6
sgd,UNI_v2,FedProx,TCGA-CESC_DS,CESC,7,1.0
sgd,UNI_v2,FedProx,TCGA-LGG_DU,LGG,60,1.0
sgd,UNI_v2,FedProx,TCGA-LGG_E1,LGG,15,1.0
sgd,UNI_v2,FedProx,TCGA-BRCA_E2,BRCA,70,1.0
sgd,UNI_v2,FedProx,TCGA-BRCA_E9,BRCA,44,0.9384615384615385
sgd,UNI_v2,FedProx,TCGA-CESC_EA,CESC,18,1.0
sgd,UNI_v2,FedProx,TCGA-SKCM_EB,SKCM,32,0.9818181818181818
sgd,UNI_v2,FedProx,TCGA-SKCM_EE,SKCM,60,0.9789473684210526
sgd,UNI_v2,FedProx,TCGA-SKCM_ER,SKCM,27,1.0
sgd,UNI_v2,FedProx,TCGA-BRCA_EW,BRCA,30,1.0
sgd,UNI_v2,FedProx,TCGA-COAD_F4,COAD,21,0.9
sgd,UNI_v2,FedProx,TCGA-HNSC_F7,HNSC,9,1.0
sgd,UNI_v2,FedProx,TCGA-PAAD_FB,PAAD,11,0.8800000000000001
sgd,UNI_v2,FedProx,TCGA-LGG_FG,LGG,46,1.0
sgd,UNI_v2,FedProx,TCGA-STAD_FP,STAD,9,0.7999999999999999
sgd,UNI_v2,FedProx,TCGA-SKCM_FR,SKCM,7,1.0
sgd,UNI_v2,FedProx,TCGA-CESC_FU,CESC,10,0.75
sgd,UNI_v2,FedProx,TCGA-COAD_G4,COAD,33,0.8615384615384617
sgd,UNI_v2,FedProx,TCGA-BRCA_GM,BRCA,14,1.0
sgd,UNI_v2,FedProx,TCGA-SKCM_GN,SKCM,7,1.0
sgd,UNI_v2,FedProx,TCGA-HNSC_HD,HNSC,10,0.95
sgd,UNI_v2,FedProx,TCGA-STAD_HF,STAD,7,0.3
sgd,UNI_v2,FedProx,TCGA-LGG_HT,LGG,207,1.0
sgd,UNI_v2,FedProx,TCGA-STAD_HU,STAD,26,0.8
sgd,UNI_v2,FedProx,TCGA-LGG_HW,LGG,10,1.0
sgd,UNI_v2,FedProx,TCGA-PAAD_HZ,PAAD,21,0.9714285714285713
sgd,UNI_v2,FedProx,TCGA-PAAD_IB,PAAD,27,0.7333333333333333
sgd,UNI_v2,FedProx,TCGA-STAD_IN,STAD,13,1.0
sgd,UNI_v2,FedProx,TCGA-HNSC_IQ,HNSC,9,1.0
sgd,UNI_v2,FedProx,TCGA-BRCA_LL,BRCA,13,1.0
sgd,UNI_v2,FedProx,TCGA-LUAD_MP,LUAD,13,0.8
sgd,UNI_v2,FedProx,TCGA-CESC_MY,CESC,7,0.9199999999999999
sgd,UNI_v2,FedProx,TCGA-BRCA_OL,BRCA,16,1.0
sgd,UNI_v2,FedProx,TCGA-HNSC_P3,HNSC,10,1.0
sgd,UNI_v2,FedProx,TCGA-LGG_P5,LGG,9,1.0
sgd,UNI_v2,FedProx,TCGA-CESC_Q1,CESC,7,1.0
sgd,UNI_v2,FedProx,TCGA-LGG_QH,LGG,14,1.0
sgd,UNI_v2,FedProx,TCGA-HNSC_QK,HNSC,15,1.0
sgd,UNI_v2,FedProx,TCGA-LGG_R8,LGG,16,1.0
sgd,UNI_v2,FedProx,TCGA-STAD_RD,STAD,9,0.95
sgd,UNI_v2,FedProx,TCGA-BRCA_S3,BRCA,7,1.0
sgd,UNI_v2,FedProx,TCGA-LGG_S9,LGG,33,1.0
sgd,UNI_v2,FedProx,TCGA-LGG_TM,LGG,17,1.0
sgd,UNI_v2,FedProx,TCGA-LGG_TQ,LGG,12,1.0
sgd,UNI_v2,FedProx,TCGA-HNSC_UF,HNSC,12,1.0
sgd,UNI_v2,FedProx,TCGA-LGG_VM,LGG,43,1.0
sgd,UNI_v2,FedProx,TCGA-STAD_VQ,STAD,46,0.9600000000000002
sgd,UNI_v2,FedProx,TCGA-CESC_VS,CESC,37,0.9666666666666666
sgd,UNI_v2,FedProx,TCGA-PAAD_XD,PAAD,4,0.82
sgd,UNI_v2,FedProx,TCGA-CESC_ZJ,CESC,11,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-LUAD_05,LUAD,16,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-PAAD_2J,PAAD,11,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-LUAD_38,LUAD,7,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-PAAD_3A,PAAD,11,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-LUAD_44,LUAD,31,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-LUAD_49,LUAD,47,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-LUAD_50,LUAD,12,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-LUAD_55,LUAD,63,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-LUAD_64,LUAD,8,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-LUAD_69,LUAD,10,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-LUAD_73,LUAD,8,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-LUAD_75,LUAD,11,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-LUAD_78,LUAD,21,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-LUAD_86,LUAD,23,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-LUAD_95,LUAD,7,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-LUAD_97,LUAD,16,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-BRCA_A1,BRCA,18,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-BRCA_A2,BRCA,116,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-COAD_A6,COAD,76,0.7999999999999999
sgd,UNI_v2,SCAFFOLD,TCGA-BRCA_A7,BRCA,47,0.6636363636363637
sgd,UNI_v2,SCAFFOLD,TCGA-BRCA_A8,BRCA,116,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-COAD_AA,COAD,255,0.8
sgd,UNI_v2,SCAFFOLD,TCGA-BRCA_AC,BRCA,35,0.7076923076923076
sgd,UNI_v2,SCAFFOLD,TCGA-COAD_AD,COAD,12,0.95
sgd,UNI_v2,SCAFFOLD,TCGA-BRCA_AN,BRCA,54,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-BRCA_AO,BRCA,59,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-BRCA_AQ,BRCA,9,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-BRCA_AR,BRCA,58,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-COAD_AY,COAD,10,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-COAD_AZ,COAD,26,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-BRCA_B6,BRCA,68,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-HNSC_BA,HNSC,21,0.8857142857142856
sgd,UNI_v2,SCAFFOLD,TCGA-HNSC_BB,HNSC,14,0.6
sgd,UNI_v2,SCAFFOLD,TCGA-SKCM_BF,SKCM,13,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-BRCA_BH,BRCA,160,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-STAD_BR,STAD,161,0.5416666666666666
sgd,UNI_v2,SCAFFOLD,TCGA-CESC_C5,CESC,43,0.8615384615384615
sgd,UNI_v2,SCAFFOLD,TCGA-BRCA_C8,BRCA,46,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-COAD_CA,COAD,13,0.5
sgd,UNI_v2,SCAFFOLD,TCGA-STAD_CD,STAD,35,0.6363636363636364
sgd,UNI_v2,SCAFFOLD,TCGA-STAD_CG,STAD,56,0.37777777777777777
sgd,UNI_v2,SCAFFOLD,TCGA-COAD_CK,COAD,15,0.9714285714285715
sgd,UNI_v2,SCAFFOLD,TCGA-COAD_CM,COAD,48,0.9444444444444444
sgd,UNI_v2,SCAFFOLD,TCGA-HNSC_CN,HNSC,42,0.9692307692307693
sgd,UNI_v2,SCAFFOLD,TCGA-HNSC_CQ,HNSC,26,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-LGG_CS,LGG,14,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-HNSC_CV,HNSC,94,0.9571428571428571
sgd,UNI_v2,SCAFFOLD,TCGA-COAD_D5,COAD,37,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-HNSC_D6,HNSC,20,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-STAD_D7,STAD,41,0.38571428571428573
sgd,UNI_v2,SCAFFOLD,TCGA-BRCA_D8,BRCA,59,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-SKCM_D9,SKCM,8,0.7
sgd,UNI_v2,SCAFFOLD,TCGA-SKCM_DA,SKCM,16,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-LGG_DB,LGG,38,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-LGG_DH,LGG,10,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-COAD_DM,COAD,17,0.325
sgd,UNI_v2,SCAFFOLD,TCGA-HNSC_DQ,HNSC,10,0.9
sgd,UNI_v2,SCAFFOLD,TCGA-CESC_DS,CESC,7,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-LGG_DU,LGG,60,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-LGG_E1,LGG,15,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-BRCA_E2,BRCA,70,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-BRCA_E9,BRCA,44,0.9538461538461538
sgd,UNI_v2,SCAFFOLD,TCGA-CESC_EA,CESC,18,0.9
sgd,UNI_v2,SCAFFOLD,TCGA-SKCM_EB,SKCM,32,0.909090909090909
sgd,UNI_v2,SCAFFOLD,TCGA-SKCM_EE,SKCM,60,0.9473684210526315
sgd,UNI_v2,SCAFFOLD,TCGA-SKCM_ER,SKCM,27,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-BRCA_EW,BRCA,30,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-COAD_F4,COAD,21,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-HNSC_F7,HNSC,9,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-PAAD_FB,PAAD,11,0.6399999999999999
sgd,UNI_v2,SCAFFOLD,TCGA-LGG_FG,LGG,46,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-STAD_FP,STAD,9,0.4666666666666666
sgd,UNI_v2,SCAFFOLD,TCGA-SKCM_FR,SKCM,7,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-CESC_FU,CESC,10,0.6
sgd,UNI_v2,SCAFFOLD,TCGA-COAD_G4,COAD,33,0.9692307692307693
sgd,UNI_v2,SCAFFOLD,TCGA-BRCA_GM,BRCA,14,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-SKCM_GN,SKCM,7,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-HNSC_HD,HNSC,10,0.75
sgd,UNI_v2,SCAFFOLD,TCGA-STAD_HF,STAD,7,0.1
sgd,UNI_v2,SCAFFOLD,TCGA-LGG_HT,LGG,207,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-STAD_HU,STAD,26,0.725
sgd,UNI_v2,SCAFFOLD,TCGA-LGG_HW,LGG,10,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-PAAD_HZ,PAAD,21,0.9714285714285715
sgd,UNI_v2,SCAFFOLD,TCGA-PAAD_IB,PAAD,27,0.7777777777777778
sgd,UNI_v2,SCAFFOLD,TCGA-STAD_IN,STAD,13,0.9333333333333332
sgd,UNI_v2,SCAFFOLD,TCGA-HNSC_IQ,HNSC,9,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-BRCA_LL,BRCA,13,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-LUAD_MP,LUAD,13,0.8
sgd,UNI_v2,SCAFFOLD,TCGA-CESC_MY,CESC,7,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-BRCA_OL,BRCA,16,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-HNSC_P3,HNSC,10,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-LGG_P5,LGG,9,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-CESC_Q1,CESC,7,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-LGG_QH,LGG,14,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-HNSC_QK,HNSC,15,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-LGG_R8,LGG,16,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-STAD_RD,STAD,9,0.8
sgd,UNI_v2,SCAFFOLD,TCGA-BRCA_S3,BRCA,7,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-LGG_S9,LGG,33,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-LGG_TM,LGG,17,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-LGG_TQ,LGG,12,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-HNSC_UF,HNSC,12,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-LGG_VM,LGG,43,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-STAD_VQ,STAD,46,0.8933333333333333
sgd,UNI_v2,SCAFFOLD,TCGA-CESC_VS,CESC,37,1.0
sgd,UNI_v2,SCAFFOLD,TCGA-PAAD_XD,PAAD,4,0.9
sgd,UNI_v2,SCAFFOLD,TCGA-CESC_ZJ,CESC,11,0.8
sgd,Virchow2,FedAvg,TCGA-LUAD_05,LUAD,16,1.0
sgd,Virchow2,FedAvg,TCGA-PAAD_2J,PAAD,11,1.0
sgd,Virchow2,FedAvg,TCGA-LUAD_38,LUAD,7,1.0
sgd,Virchow2,FedAvg,TCGA-PAAD_3A,PAAD,11,0.9199999999999999
sgd,Virchow2,FedAvg,TCGA-LUAD_44,LUAD,31,0.9199999999999999
sgd,Virchow2,FedAvg,TCGA-LUAD_49,LUAD,47,0.9878787878787879
sgd,Virchow2,FedAvg,TCGA-LUAD_50,LUAD,12,1.0
sgd,Virchow2,FedAvg,TCGA-LUAD_55,LUAD,63,0.9789473684210526
sgd,Virchow2,FedAvg,TCGA-LUAD_64,LUAD,8,1.0
sgd,Virchow2,FedAvg,TCGA-LUAD_69,LUAD,10,1.0
sgd,Virchow2,FedAvg,TCGA-LUAD_73,LUAD,8,1.0
sgd,Virchow2,FedAvg,TCGA-LUAD_75,LUAD,11,1.0
sgd,Virchow2,FedAvg,TCGA-LUAD_78,LUAD,21,1.0
sgd,Virchow2,FedAvg,TCGA-LUAD_86,LUAD,23,1.0
sgd,Virchow2,FedAvg,TCGA-LUAD_95,LUAD,7,1.0
sgd,Virchow2,FedAvg,TCGA-LUAD_97,LUAD,16,1.0
sgd,Virchow2,FedAvg,TCGA-BRCA_A1,BRCA,18,1.0
sgd,Virchow2,FedAvg,TCGA-BRCA_A2,BRCA,116,1.0
sgd,Virchow2,FedAvg,TCGA-COAD_A6,COAD,76,0.675
sgd,Virchow2,FedAvg,TCGA-BRCA_A7,BRCA,47,0.8545454545454545
sgd,Virchow2,FedAvg,TCGA-BRCA_A8,BRCA,116,1.0
sgd,Virchow2,FedAvg,TCGA-COAD_AA,COAD,255,0.7851851851851851
sgd,Virchow2,FedAvg,TCGA-BRCA_AC,BRCA,35,0.7692307692307693
sgd,Virchow2,FedAvg,TCGA-COAD_AD,COAD,12,0.75
sgd,Virchow2,FedAvg,TCGA-BRCA_AN,BRCA,54,1.0
sgd,Virchow2,FedAvg,TCGA-BRCA_AO,BRCA,59,0.9619047619047618
sgd,Virchow2,FedAvg,TCGA-BRCA_AQ,BRCA,9,1.0
sgd,Virchow2,FedAvg,TCGA-BRCA_AR,BRCA,58,0.9299999999999999
sgd,Virchow2,FedAvg,TCGA-COAD_AY,COAD,10,1.0
sgd,Virchow2,FedAvg,TCGA-COAD_AZ,COAD,26,1.0
sgd,Virchow2,FedAvg,TCGA-BRCA_B6,BRCA,68,0.9652173913043478
sgd,Virchow2,FedAvg,TCGA-HNSC_BA,HNSC,21,0.6
sgd,Virchow2,FedAvg,TCGA-HNSC_BB,HNSC,14,0.72
sgd,Virchow2,FedAvg,TCGA-SKCM_BF,SKCM,13,1.0
sgd,Virchow2,FedAvg,TCGA-BRCA_BH,BRCA,160,1.0
sgd,Virchow2,FedAvg,TCGA-STAD_BR,STAD,161,0.725
sgd,Virchow2,FedAvg,TCGA-CESC_C5,CESC,43,0.9538461538461538
sgd,Virchow2,FedAvg,TCGA-BRCA_C8,BRCA,46,1.0
sgd,Virchow2,FedAvg,TCGA-COAD_CA,COAD,13,0.45
sgd,Virchow2,FedAvg,TCGA-STAD_CD,STAD,35,0.6000000000000001
sgd,Virchow2,FedAvg,TCGA-STAD_CG,STAD,56,0.6777777777777778
sgd,Virchow2,FedAvg,TCGA-COAD_CK,COAD,15,0.8857142857142858
sgd,Virchow2,FedAvg,TCGA-COAD_CM,COAD,48,0.9111111111111111
sgd,Virchow2,FedAvg,TCGA-HNSC_CN,HNSC,42,0.8461538461538461
sgd,Virchow2,FedAvg,TCGA-HNSC_CQ,HNSC,26,1.0
sgd,Virchow2,FedAvg,TCGA-LGG_CS,LGG,14,1.0
sgd,Virchow2,FedAvg,TCGA-HNSC_CV,HNSC,94,0.8714285714285716
sgd,Virchow2,FedAvg,TCGA-COAD_D5,COAD,37,0.9400000000000001
sgd,Virchow2,FedAvg,TCGA-HNSC_D6,HNSC,20,0.9666666666666668
sgd,Virchow2,FedAvg,TCGA-STAD_D7,STAD,41,0.5285714285714287
sgd,Virchow2,FedAvg,TCGA-BRCA_D8,BRCA,59,1.0
sgd,Virchow2,FedAvg,TCGA-SKCM_D9,SKCM,8,0.9
sgd,Virchow2,FedAvg,TCGA-SKCM_DA,SKCM,16,1.0
sgd,Virchow2,FedAvg,TCGA-LGG_DB,LGG,38,1.0
sgd,Virchow2,FedAvg,TCGA-LGG_DH,LGG,10,1.0
sgd,Virchow2,FedAvg,TCGA-COAD_DM,COAD,17,0.575
sgd,Virchow2,FedAvg,TCGA-HNSC_DQ,HNSC,10,0.3
sgd,Virchow2,FedAvg,TCGA-CESC_DS,CESC,7,1.0
sgd,Virchow2,FedAvg,TCGA-LGG_DU,LGG,60,1.0
sgd,Virchow2,FedAvg,TCGA-LGG_E1,LGG,15,1.0
sgd,Virchow2,FedAvg,TCGA-BRCA_E2,BRCA,70,1.0
sgd,Virchow2,FedAvg,TCGA-BRCA_E9,BRCA,44,1.0
sgd,Virchow2,FedAvg,TCGA-CESC_EA,CESC,18,1.0
sgd,Virchow2,FedAvg,TCGA-SKCM_EB,SKCM,32,0.9818181818181818
sgd,Virchow2,FedAvg,TCGA-SKCM_EE,SKCM,60,0.968421052631579
sgd,Virchow2,FedAvg,TCGA-SKCM_ER,SKCM,27,1.0
sgd,Virchow2,FedAvg,TCGA-BRCA_EW,BRCA,30,0.9555555555555555
sgd,Virchow2,FedAvg,TCGA-COAD_F4,COAD,21,0.85
sgd,Virchow2,FedAvg,TCGA-HNSC_F7,HNSC,9,0.9333333333333332
sgd,Virchow2,FedAvg,TCGA-PAAD_FB,PAAD,11,0.8400000000000001
sgd,Virchow2,FedAvg,TCGA-LGG_FG,LGG,46,1.0
sgd,Virchow2,FedAvg,TCGA-STAD_FP,STAD,9,0.6666666666666666
sgd,Virchow2,FedAvg,TCGA-SKCM_FR,SKCM,7,1.0
sgd,Virchow2,FedAvg,TCGA-CESC_FU,CESC,10,0.7
sgd,Virchow2,FedAvg,TCGA-COAD_G4,COAD,33,0.7384615384615385
sgd,Virchow2,FedAvg,TCGA-BRCA_GM,BRCA,14,1.0
sgd,Virchow2,FedAvg,TCGA-SKCM_GN,SKCM,7,1.0
sgd,Virchow2,FedAvg,TCGA-HNSC_HD,HNSC,10,0.75
sgd,Virchow2,FedAvg,TCGA-STAD_HF,STAD,7,0.7
sgd,Virchow2,FedAvg,TCGA-LGG_HT,LGG,207,1.0
sgd,Virchow2,FedAvg,TCGA-STAD_HU,STAD,26,0.75
sgd,Virchow2,FedAvg,TCGA-LGG_HW,LGG,10,1.0
sgd,Virchow2,FedAvg,TCGA-PAAD_HZ,PAAD,21,0.9428571428571428
sgd,Virchow2,FedAvg,TCGA-PAAD_IB,PAAD,27,0.9111111111111111
sgd,Virchow2,FedAvg,TCGA-STAD_IN,STAD,13,0.6666666666666666
sgd,Virchow2,FedAvg,TCGA-HNSC_IQ,HNSC,9,1.0
sgd,Virchow2,FedAvg,TCGA-BRCA_LL,BRCA,13,1.0
sgd,Virchow2,FedAvg,TCGA-LUAD_MP,LUAD,13,0.8
sgd,Virchow2,FedAvg,TCGA-CESC_MY,CESC,7,1.0
sgd,Virchow2,FedAvg,TCGA-BRCA_OL,BRCA,16,1.0
sgd,Virchow2,FedAvg,TCGA-HNSC_P3,HNSC,10,1.0
sgd,Virchow2,FedAvg,TCGA-LGG_P5,LGG,9,1.0
sgd,Virchow2,FedAvg,TCGA-CESC_Q1,CESC,7,1.0
sgd,Virchow2,FedAvg,TCGA-LGG_QH,LGG,14,1.0
